source_id,source_url,source_name,source_type,publisher,authoritative
224,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348675,Multidisciplinary and Engaged Approaches to Youth and Community Well-Being application,official_program,,1
225,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348695,Opportunities for Undergraduate Research in Human Development and Family Sciences (OUR HDFS) Fellowship Program application,official_program,,1
226,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348711,Intelligent Edge Computing Systems application,official_program,,1
227,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348712,Computational Methods with applications in Materials Science application,official_program,,1
228,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348724,Sustainability Institute for Machine learning and Collaborative Open-source Development of Enzymatic Simulations (SIMCODES) application,official_program,,1
229,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348764,Undergraduate Astrophysics Research in Appalachia application,official_program,,1
230,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348770,Physics and Astronomy Research at Brigham Young University application,official_program,,1
231,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348774,Human-Centered Operations Research and Engineering (H-CORE) application,official_program,,1
232,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348780,Polymer Innovation for a Sustainable Future application,official_program,,1
233,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348782,"High Performance Computing (HPC) Tools, Techniques, and Research across the Physical Sciences application",official_program,,1
234,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348793,Program for Access to Training in Health Informatics (PATHI) application,official_program,,1
235,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348814,Multidisciplinary Approaches for Overcoming Water Resources and Sustainable Engineering Challenges in Appalachian Regions application,official_program,,1
236,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348822,Accelerator and Nuclear Physics application,official_program,,1
237,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348856,"University of Colorado, Engineering Smart Biomaterials application",official_program,,1
238,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348869,Interdisciplinary Micro/nano/additive-manufacturing Program Addressing Challenges Today - Gen 3 (IMPACT-Gen3) application,official_program,,1
239,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348872,REU in Theoretical and Experimental Physics application,official_program,,1
240,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348880,Applied Research Experience in Electrical and Computer Engineering (ApREECE) application,official_program,,1
241,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348883,Collaborations in Discipline-Based Education Research: An Interdisciplinary Research Experience in Undergraduate STEM Education application,official_program,,1
242,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348884,Research on Computational Methods in High Performance Computing and Their Applications to Computational Sciences application,official_program,,1
243,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348889,Physics and Chemistry Research at The College of Wooster application,official_program,,1
244,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348895,Ecology and Management for Resilient and Adapted Forests,official_program,,1
245,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348913,International REU Site for Gravitational Physics application,official_program,,1
246,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348914,Research in Materials for Energy Applications application,official_program,,1
247,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348925,Environmental Science and Ecology on the Colorado Plateau,official_program,,1
248,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348926,The DUB REU Program for Human-Centered Computing Research application,official_program,,1
249,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348934,University of Maryland Eastern Shore Research Experience for Undergraduates in Marine and Estuarine Science application,official_program,,1
250,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348950,Psychology Research Experience Program application,official_program,,1
251,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348968,REU-Site: URI Plastic Initiative at the University of Rhode Island application,official_program,,1
252,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348977,Interdisciplinary Research to Address Microplastics in Gulf Coast Region application,official_program,,1
253,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348984,Computational and Applied Mathematics Program application,official_program,,1
254,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348990,Mote Marine Laboratory Research Experiences for Undergraduates in Estuarine and Coastal Sciences application,official_program,,1
255,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348993,Summer Academy in Sustainable Manufacturing application,official_program,,1
256,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348995,Community-Soil-Air-Water: A Geoscience Learning Ecosystem for Urban Environments application,official_program,,1
257,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348998,Earth and Planetary Science and Astrophysics REU at the American Museum of Natural History in Collaboration with the City University of New York application,official_program,,1
258,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2348999,Earth and Planetary Science and Astrophysics REU at the American Museum of Natural History in Collaboration with the City University of New York application,official_program,,1
259,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349002,ACRES: Advanced Computational Research Experience for Students application,official_program,,1
260,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349040,Undergraduate Research in Applied Analysis at West Virginia University application,official_program,,1
261,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349042,Embracing Blockchain for a Secure and Trustworthy Tomorrow application,official_program,,1
262,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349052,Quantitative Rules of Life: General Theories across Biological Systems application,official_program,,1
263,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349058,Visiting and Early Research Scholars' Experiences in Mathematics (VERSEIM-REU) application,official_program,,1
264,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349059,"Broadening Participation in Atmospheric Science, Oceanography and Geosciences Research--A Multi-Institution Research Experiences for Undergraduates (REU) Program application",official_program,,1
265,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349068,Research Experience in Cold Climate Engineering and Science application,official_program,,1
266,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349070,Human-Centered Computing for Social Good application,official_program,,1
267,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349076,Computer Systems Research application,official_program,,1
268,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349085,Research Experience in Functional Materials for Undergraduates in Chemistry at the University of South Florida application,official_program,,1
269,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349087,Materials Connection (MacReu R'Side) application,official_program,,1
270,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349091,"Our sustainable future: Remote sensing, smart systems, and innovative devices application",official_program,,1
271,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349092,Exploring Intelligent Technologies Shaping Future Smart Cities application,official_program,,1
272,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349104,CyberAI: Cybersecurity Solutions Leveraging Artificial Intelligence for Smart Systems application,official_program,,1
273,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349109,Population Studies and the Legal System application,official_program,,1
274,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349110,NRAO/GBO Research Experience for Undergraduates application,official_program,,1
275,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349111,Summer Research Program for Community College and Liberal Arts College Students in Physics and Astronomy application,official_program,,1
276,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349117,Microbiology of Low Oxygen Ecosystems (MLOxE) at Montana State application,official_program,,1
277,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349118,REU/RET Site: Spectroscopy at Coe College application,official_program,,1
278,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349121,Computing for Health and Well-being application,official_program,,1
279,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349129,"Intelligent Systems for Healthcare, Imaging, Communications and Infrastructure application",official_program,,1
280,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349130,Marine Research at the Bermuda Institute of Ocean Sciences application,official_program,,1
281,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349136,Field and laboratory studies of coastal marine processes at the Shannon Point Marine Center application,official_program,,1
282,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349151,Summer Undergraduate Research Focus (SURF): Anthropogenic Impacts on Coastal and Marine Systems application,official_program,,1
283,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349155,Physics Research in the Nation's Capital application,official_program,,1
284,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349159,Sustainable Physics at Penn State: From the Subatomic to the Cosmos application,official_program,,1
285,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349168,Puerto Rico-Chemical Learning Integrated in Materials and Biomolecular applications (PR-CLIMB) application,official_program,,1
286,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349173,Integrated Nanomanufacturing application,official_program,,1
287,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349174,Computational Number Theory application,official_program,,1
288,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349177,Sustainable Chemistry for Integrative Synthesis and Measurements (SCISM) application,official_program,,1
289,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349179,Algorithm Design --- Theory and Engineering application,official_program,,1
290,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349189,Interdisciplinary Research Experience for Undergraduates in Atmospheric and Geological Hazards application,official_program,,1
291,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349202,Research Experiences in Astronomy for Undergraduate Students at the Maria Mitchell Observatory application,official_program,,1
292,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349211,Mechanobiology at VCU application,official_program,,1
293,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349212,Physics and Astronomy Summer Research at the University of New Mexico application,official_program,,1
294,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349213,Control and Sensing in Autonomous Vehicles application,official_program,,1
295,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349220,MICRO-CCS: Microbial Interactions Create Research Opportunities for Community College Students,official_program,,1
296,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349221,MICRO-CCS: Microbial Interactions Create Research Opportunities for Community College Students,official_program,,1
297,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349222,Research Experiences in Pediatric Prosthetics application,official_program,,1
298,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349224,Research Experiences for Undergraduates in Genomics and Neuroscience,official_program,,1
299,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349225,Cellular Bioengineering: From Biomaterials to Stem Cells application,official_program,,1
300,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349228,Research Experiences in Integrative and Evolutionary Biology,official_program,,1
301,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349230,Bigelow Laboratory for Ocean Sciences - Undergraduate Research Experience in the Gulf of Maine and the World Ocean application,official_program,,1
302,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349236,AI-Empowered Cybersecurity application,official_program,,1
303,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349237,An Inclusive Summer Research Program in Physics and Astronomy at the University of Utah application,official_program,,1
304,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349238,"Undergraduate Research in Sensor Development (Design, Manufacture, Analysis) and Implementation Pipeline application",official_program,,1
305,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349246,Undergraduate Research Addressing Global Challenges application,official_program,,1
306,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349255,Summer Undergraduate Research Program in RNA and Genome Biology (REU-RGB) application,official_program,,1
307,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349256,Exploring the Limits of Life - Understanding Biofilms in Extreme Environments application,official_program,,1
308,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349261,Research in Symmetries at the University of Kentucky application,official_program,,1
309,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349263,"Optics and photonics: Technologies, Systems, and Devices application",official_program,,1
310,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349268,Sustainable Land and Water Resources - A Community Based Research Experience for Undergraduates application,official_program,,1
311,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349269,Sustainable Land and Water Resources - A Community Based Research Experience for Undergraduates application,official_program,,1
312,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349274,Research Experiences for Deaf and Hard of Hearing Students in Molecular Signaling - How Cells and Organisms Make Decisions,official_program,,1
313,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349289,Appalachian Mathematics and Physics Site application,official_program,,1
314,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349293,Research Internships in Ocean Sciences (RIOS) application,official_program,,1
315,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349296,C3: Collaboration to Combat Crime - An Interdisciplinary Approach application,official_program,,1
316,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349297,C3: Collaboration to Combat Crime - An Interdisciplinary Approach application,official_program,,1
317,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349298,C3: Collaboration to Combat Crime - An Interdisciplinary Approach application,official_program,,1
318,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349300,REU Site in Physics at Howard University application,official_program,,1
319,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349305,Materials and Devices for Sustainable Technology Applications application,official_program,,1
320,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349306,Research Experiences for Undergraduates at Emory: Catalyzing Careers in Chemistry application,official_program,,1
321,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349310,Summer Research Program at SRC JUMP2.0 SUPREME application,official_program,,1
322,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349311,"Microbial Biofilm Development, Resistance, & Community Structure application",official_program,,1
323,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349313,Black Hills Applied Ceramic Engineering application,official_program,,1
324,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349320,Sensing and Assembly Based on Non-Covalent Interactions application,official_program,,1
325,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349325,"Climate, Air Quality, and Urban Systems Research at The Pennsylvania State University application",official_program,,1
326,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349326,Undergraduate Research in Physics at the University of South Carolina application,official_program,,1
327,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349329,"A Summer Experience for Undergraduates Integrating Research, Education, and Career Development in an Interdisciplinary Environment application",official_program,,1
328,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349342,Sensor Science and Engineering application,official_program,,1
329,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349344,Using Microscopy to understand Form and Function Across Biological Scales (MicroFFABS),official_program,,1
330,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349347,Software Dependability Centric Research and Application application,official_program,,1
331,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349353,Collaborative Research: REU Site Mystic Aquarium: Plankton to Whales: Consequences of Global Change within Marine Ecosystems,official_program,,1
332,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349357,Early Engagement in Semiconductor Materials and Technologies application,official_program,,1
333,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349366,New York City Discrete Mathematics REU application,official_program,,1
334,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349368,"Nature's machinery through the prism of Physics, Biology, Chemistry and Engineering",official_program,,1
335,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349370,Applied Artificial Intelligence for Advanced Applications application,official_program,,1
336,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349378,Research on Sustainable Energy Technology and Systems (ROSETAS) application,official_program,,1
337,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349379,Socio-Ecological Systems (SES) in the American West: Rangelands and Resilience at Montana State,official_program,,1
338,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349382,Applied Mathematics in Real World Problems application,official_program,,1
339,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349386,Research Experience for Undergraduates in Computer Vision application,official_program,,1
340,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349397,Georgetown University REU for Materials Physics application,official_program,,1
341,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349407,"Microplastic Sources, Sinks, Transport and Environmental Impact across the Finger Lakes Watershed application",official_program,,1
342,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349408,"Microplastic Sources, Sinks, Transport and Environmental Impact across the Finger Lakes Watershed application",official_program,,1
343,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349410,Summer Undergraduate Research in Genetics and Genomics (SURGe) application,official_program,,1
344,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349425,Biological Materials and Processes (BioMaP) application,official_program,,1
345,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349426,The Physics of Waves from the Nanoscale to the Cosmic Scale application,official_program,,1
346,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349433,Fractals and Stochastics at UConn application,official_program,,1
347,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349438,Nevis Laboratories Columbia University for Summers 2024-2026 application,official_program,,1
348,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349439,Unleashing the Light: Building the Future of Laser Technologies application,official_program,,1
349,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349451,Plant Genome Research application,official_program,,1
350,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349452,Recent Advances in Natural Language Processing application,official_program,,1
351,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349454,ASL-English Bilingual Cognitive and Educational Neuroscience Training and Research Experience (ASL-English Bilingual CENTRE) application,official_program,,1
352,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349460,UC Irvine Summer Institute in Neuroscience,official_program,,1
353,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349462,"Ecology, Evolution, and Behavior Field Research at Mountain Lake Biological Station application",official_program,,1
354,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349464,Artificial Intelligence-Driven Resilient Health and Biological Systems application,official_program,,1
355,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349468,Summer Undergraduate Research in Chemistry and Biochemistry at Miami University application,official_program,,1
356,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349486,Multidisciplinary Graph Data Analytics application,official_program,,1
357,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349492,Robustness and Resilience of Aquatic Biological Systems,official_program,,1
358,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349507,Program in Chemical Biology application,official_program,,1
359,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349519,Southeastern Undergraduate Internship in Nanotechnology (SUIN) application,official_program,,1
360,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349522,Research Experiences for Community College Students in Chemistry and Biochemistry at Texas A&M University-Commerce application,official_program,,1
361,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349534,Computational Mathematics for Data Science application,official_program,,1
362,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349543,EXPeriments in Earth and Atmospheric Science: Learning Opportunities and Research Experience (EXPLORE) application,official_program,,1
363,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349546,Renewable Energy Generation and Storage application,official_program,,1
364,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349548,REU Site Biological Discovery in Woods Hole,official_program,,1
365,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349555,A PUI Undergraduate Research Accelerator at Furman University application,official_program,,1
366,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349558,Human-Computer Interaction at Carnegie Mellon University (HCI REU) application,official_program,,1
367,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349562,Transformational Technologies for Next-Generation Aerospace Systems application,official_program,,1
368,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349567,Quantum Machine Learning Algorithm Design and Implementation application,official_program,,1
369,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349577,Molecular Biology and Genetics of Cell Signaling,official_program,,1
370,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349580,Research Experiences for American Leadership of Industry with Zero Emissions by 2050 (REALIZE-2050) application,official_program,,1
371,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349581,Multidisciplinary Undergraduate Research Experience in Physics at Oklahoma State University application,official_program,,1
372,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349585,Research Experiences for Undergraduates in Physics and Astronomy at the University of Toledo application,official_program,,1
373,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349593,Undergraduate Mathematical Science Research at James Madison University application,official_program,,1
374,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349611,DRUMS Directed Research for Undergraduates in Math and Statistics application,official_program,,1
375,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349616,Smart Cities - Advancing Mobility application,official_program,,1
376,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349618,Enhancing the undergraduate research training experience in mesoscopic functional nanomaterials application,official_program,,1
377,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349621,Research Experience for Undergraduates: Interdisciplinary Cutting-Edge Research through the Analysis of Global Data application,official_program,,1
378,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349627,Gulf Coastal Plain Ecology application,official_program,,1
379,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349628,TRUST: Training Research for Undergraduate Students in Secure and Trusted Systems application,official_program,,1
380,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349629,TRUST: Training Research for Undergraduate Students in Secure and Trusted Systems application,official_program,,1
381,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349630,TRUST: Training Research for Undergraduate Students in Secure and Trusted Systems application,official_program,,1
382,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349632,"Collaborative Research: REU Site, NanoNYC application",official_program,,1
383,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349639,Collaborative Approaches among Scientists and Engineers application,official_program,,1
384,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349657,"Regulatory Science for Engineering Intuitive, Engaging, Safe and Effective Human-Device Interaction application",official_program,,1
385,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349663,Undergraduate Computer Research in Cybersecurity and AI (UnCoRe-CyberAI) application,official_program,,1
386,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349677,Summer Research in Physics and Astronomy at UC Santa Barbara application,official_program,,1
387,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349680,Smart Polymer Composite Materials and Structures application,official_program,,1
388,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349684,Research Experiences for Undergraduates in Algebra and Discrete Mathematics at Auburn University application,official_program,,1
389,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349686,Intensive Mentored Research Experiences for Undergraduates (REU) in Psychology and Neuroscience application,official_program,,1
390,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349694,in Magnetics application,official_program,,1
391,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349697,Research Experiences for Undergraduates in Chemistry at Kansas State University application,official_program,,1
392,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349705,Multifunctional Materials application,official_program,,1
393,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349708,National Research Experiences for Undergraduates Program application,official_program,,1
394,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349713,Animal Language Processing and Understanding application,official_program,,1
395,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349722,Interdisciplinary Research Experience for Undergraduates in Materials Science and Engineering at UTRGV application,official_program,,1
396,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349731,Research at the interface between engineering and medicine (ENGMED) application,official_program,,1
397,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349747,Robots in the Real World application,official_program,,1
398,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349748,Elevating Culturally Relevant Chemistry application,official_program,,1
399,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349752,Engineering for Bouncing Back Better â€” Integrating Resiliency and Engineering Disciplines Through Systems Thinking application,official_program,,1
400,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349757,Interdisciplinary Biological Engineering and Science Training (I-BEST),official_program,,1
401,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349762,A Community College Based REU Site for the Wyoming Region application,official_program,,1
402,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349765,Controlled Environment Agriculture (CEAfREU) application,official_program,,1
403,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349767,"Ecology, Evolution, and Equity in Environmental Change (4EC)",official_program,,1
404,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349768,Jane Teranes - Scripps Undergraduate Research Fellowship program application,official_program,,1
405,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349771,"Design, Create, and Innovate 3-Dimensional User Interfaces to Improve Human Sensory and Motor Performance in Virtual Environments (HUMANS MOVE) application",official_program,,1
406,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349774,"Astronomy and Planetary Science research in Flagstaff, Arizona application",official_program,,1
407,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349858,Undergraduate Research Opportunities in Biomedical Engineering Devices at the University of Nebraska-Lincoln application,official_program,,1
408,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2349859,Sustainability and Resilience of Civil and Environmental Infrastructure in Rural Areas application,official_program,,1
409,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2425225,USA Sky Partners: Expanding Access to Authentic Research Experiences for Undergraduates application,official_program,,1
410,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2426230,Research Experience for Undergraduates in Digital Accessibility application,official_program,,1
411,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2431725,Enhancing Undergraduate Experiences in Data and Mobile Cloud Security application,official_program,,1
412,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2439984,Math REU at Kent State application,official_program,,1
413,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2444765,Program in Molecular Biosciences,official_program,,1
414,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2445014,REU Site - Plant and Microbial Bioscience for a Sustainable Future,official_program,,1
415,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2445028,Computational Sensing for Human-centered AI application,official_program,,1
416,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2445516,REU-Site: Regional Initiative to Promote Undergraduate Participation in Experimental and Computational Materials Research application,official_program,,1
417,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2445518,Michigan Summer Program in Cognition and Early Development (MSPICED) application,official_program,,1
418,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2445849,Hardware Security,official_program,,1
419,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2445879,Interdisciplinary Research Experiences in Urban Watershed Science,official_program,,1
420,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2446018,Novel Genome-Scale Technologies and Big Data Science,official_program,,1
421,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2446392,REU/RET Site: Preparing the Workforce of the Future through Interdisciplinary Astrophysics Research application,official_program,,1
422,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2446590,Injury Science Research Experience for Undergraduates application,official_program,,1
423,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2446653,"REU Site in Physics, Astrophysics, and Optics at Rochester application",official_program,,1
424,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2446660,DoD ASSURE-REU Site: Applied Knowledge in Water Quality application,official_program,,1
425,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2446741,Tuskegee University Research Experience for Undergraduates in Nano-Bio Materials Science and Engineering application,official_program,,1
426,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2446742,Research Experience for Undergraduates in Physics at Lehigh University application,official_program,,1
